"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","ETA1","Classe di età","POSIZPROF","Posizione professionale","CARATT_OCC","Carattere occupazione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2000-Q3","T3-2000",6183.85,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2001-Q1","T1-2001",6172.948,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2001-Q2","T2-2001",6164.025,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2001-Q4","T4-2001",6185.334,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2001-Q3","T3-2001",6207.405,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2002-Q2","T2-2002",6139.606,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2002-Q1","T1-2002",6176.813,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2002-Q4","T4-2002",6158.381,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2002-Q3","T3-2002",6174.486,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2003-Q1","T1-2003",6168.607,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2003-Q2","T2-2003",6224.317,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2003-Q4","T4-2003",6223.976,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2003-Q3","T3-2003",6157.16,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2004-Q2","T2-2004",6287.617,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2004-Q1","T1-2004",6305.341,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2004-Q4","T4-2004",6220.71,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2004-Q3","T3-2004",6270.684,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2005-Q1","T1-2005",6102.836,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2005-Q2","T2-2005",6047.405,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2005-Q4","T4-2005",5921.058,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2005-Q3","T3-2005",5939.957,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2006-Q2","T2-2006",6004.724,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2006-Q1","T1-2006",6006.733,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2006-Q4","T4-2006",6015.718,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2006-Q3","T3-2006",5991.733,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2007-Q1","T1-2007",5959.667,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2007-Q2","T2-2007",6013.048,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2007-Q4","T4-2007",5962.955,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2007-Q3","T3-2007",6032.673,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2008-Q2","T2-2008",5914.495,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2008-Q1","T1-2008",5968.244,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2008-Q4","T4-2008",5796.986,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2008-Q3","T3-2008",5827.391,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2009-Q1","T1-2009",5705.386,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2009-Q2","T2-2009",5684.184,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2009-Q4","T4-2009",5652.435,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2009-Q3","T3-2009",5665.725,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2010-Q2","T2-2010",5712.415,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2010-Q1","T1-2010",5677.745,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2010-Q4","T4-2010",5696.926,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2010-Q3","T3-2010",5702.534,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2011-Q1","T1-2011",5716.225,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2011-Q2","T2-2011",5693.847,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2011-Q4","T4-2011",5618.036,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2011-Q3","T3-2011",5621.196,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2012-Q2","T2-2012",5612.906,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2012-Q1","T1-2012",5629.453,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2012-Q4","T4-2012",5568.108,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2012-Q3","T3-2012",5610.325,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2013-Q1","T1-2013",5515.668,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2013-Q2","T2-2013",5511.357,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2013-Q4","T4-2013",5498.867,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2013-Q3","T3-2013",5501.988,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2014-Q2","T2-2014",5502.97,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2014-Q1","T1-2014",5493.613,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2014-Q4","T4-2014",5511.315,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2014-Q3","T3-2014",5493.161,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2015-Q1","T1-2015",5495.147,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2015-Q2","T2-2015",5470.104,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2015-Q4","T4-2015",5440.323,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2015-Q3","T3-2015",5478.789,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2016-Q2","T2-2016",5490.043,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2016-Q1","T1-2016",5434.033,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2016-Q4","T4-2016",5430.394,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2016-Q3","T3-2016",5433.1,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2017-Q1","T1-2017",5407.507,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2017-Q2","T2-2017",5334.511,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2017-Q4","T4-2017",5304.209,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2017-Q3","T3-2017",5314.931,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2018-Q2","T2-2018",5342.957,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2018-Q1","T1-2018",5276.684,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2018-Q4","T4-2018",5321.291,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2018-Q3","T3-2018",5336.777,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2019-Q1","T1-2019",5334.71,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2019-Q2","T2-2019",5335.7,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2019-Q4","T4-2019",5267.765,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2019-Q3","T3-2019",5305.551,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2020-Q2","T2-2020",5146.612,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2020-Q1","T1-2020",5241.179,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G11","11-Dic-2020","2020-Q3","T3-2020",5113.55,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1992-Q4","T4-1992",6231.123,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1993-Q1","T1-1993",6166.916,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1993-Q2","T2-1993",6156.852,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1993-Q4","T4-1993",6150.523,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1993-Q3","T3-1993",6155.93,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1994-Q2","T2-1994",6065.13,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1994-Q1","T1-1994",6133.689,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1994-Q4","T4-1994",6007.434,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1994-Q3","T3-1994",6035.089,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1995-Q1","T1-1995",6041.402,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1995-Q2","T2-1995",6086.254,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1995-Q4","T4-1995",6091.334,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1995-Q3","T3-1995",6074.106,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1996-Q2","T2-1996",6106.556,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1996-Q1","T1-1996",6099.499,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1996-Q4","T4-1996",6062.19,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1996-Q3","T3-1996",6108.65,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1997-Q1","T1-1997",6047.717,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1997-Q2","T2-1997",6059.591,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1997-Q4","T4-1997",6038.548,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1997-Q3","T3-1997",6056.646,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1998-Q2","T2-1998",6079.278,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1998-Q1","T1-1998",6049.678,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1998-Q4","T4-1998",6129.269,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1998-Q3","T3-1998",6133.901,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1999-Q1","T1-1999",6125.114,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1999-Q2","T2-1999",6065.478,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1999-Q4","T4-1999",6051.406,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","1999-Q3","T3-1999",6069.149,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2000-Q2","T2-2000",6115.351,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2000-Q1","T1-2000",6060.813,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2000-Q4","T4-2000",6207.73,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2000-Q3","T3-2000",6183.85,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2001-Q1","T1-2001",6172.948,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2001-Q2","T2-2001",6164.025,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2001-Q4","T4-2001",6185.334,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2001-Q3","T3-2001",6207.405,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2002-Q2","T2-2002",6139.606,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2002-Q1","T1-2002",6176.813,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2002-Q4","T4-2002",6158.381,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2002-Q3","T3-2002",6174.486,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2003-Q1","T1-2003",6168.607,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2003-Q2","T2-2003",6224.317,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2003-Q4","T4-2003",6223.976,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2003-Q3","T3-2003",6157.16,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2004-Q2","T2-2004",6286.643,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2004-Q1","T1-2004",6305.025,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2004-Q4","T4-2004",6222.499,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2004-Q3","T3-2004",6269.77,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2005-Q1","T1-2005",6101.015,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2005-Q2","T2-2005",6050.017,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2005-Q4","T4-2005",5918.674,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2005-Q3","T3-2005",5937.991,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2006-Q2","T2-2006",6004.066,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2006-Q1","T1-2006",6009.496,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2006-Q4","T4-2006",6017.586,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2006-Q3","T3-2006",5991.61,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2007-Q1","T1-2007",5956.886,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2007-Q2","T2-2007",6014.462,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2007-Q4","T4-2007",5960.786,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2007-Q3","T3-2007",6033.403,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2008-Q2","T2-2008",5915.66,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2008-Q1","T1-2008",5969.07,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2008-Q4","T4-2008",5798.496,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2008-Q3","T3-2008",5826.188,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2009-Q1","T1-2009",5704.224,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M3G12","12-Mar-2021","2009-Q2","T2-2009",5684.263,,
